row_idx,participantId,ic_r1_logit,ic_r2_logit,ic_r3_logit,ic_concat_logit
1322,9A5B731873534EC5ADF37FC60ED9842E,5.583749294281006,5.74281120300293,5.67127799987793,4.784816265106201
1323,,5.701356887817383,5.651011943817139,5.806412220001221,5.118017673492432
1324,,5.724225521087647,5.728555679321289,5.832852363586426,5.141185283660889
1325,,5.609614372253418,5.5406880378723145,5.818137645721436,5.158353805541992
1326,,5.314453125,5.365112781524658,5.319768905639648,5.098366737365723
1327,,5.652283668518066,5.783689022064209,5.633129596710205,5.187301635742188
1328,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1329,32557ED8C8D24F46B3B42975F74FA74D,5.634037494659424,5.7472920417785645,5.40390157699585,5.2449727058410645
1330,,5.720760822296143,5.54405689239502,3.0401031970977783,5.631433963775635
1331,,5.824757099151611,5.782698631286621,5.506179332733154,5.718299865722656
1332,C732C40CF64B4D93A569A651A0D2C5F7,5.392024993896484,4.327207088470459,2.07220196723938,4.958635330200195
1333,,5.709469318389893,5.862833499908447,4.6118927001953125,5.134824752807617
1334,7E37D98AA76941A59E055FF280EF504A,5.615289688110352,5.8463544845581055,5.596042633056641,5.234932899475098
1335,,5.513393878936768,5.757763385772705,4.3726115226745605,5.068243503570557
1336,,5.533497333526611,5.5811920166015625,5.671003341674805,5.198009967803955
1337,,5.839197635650635,5.714297294616699,5.870710849761963,5.158133506774902
1338,,5.7170891761779785,5.730762004852295,5.710263729095459,5.397731304168701
1339,67947FB48B8E4A06A33B71A6A01F0E78,5.340897083282471,5.011516094207764,2.275502443313598,4.14796781539917
1340,DF7C15644A334918A9028EEB1DBE18C6,5.820462226867676,5.909414768218994,5.986946105957031,5.45099687576294
1341,,5.346478462219238,5.630222797393799,5.672616481781006,4.949425220489502
1342,,5.531431674957275,5.7566680908203125,5.8879570960998535,4.854480266571045
1343,,5.556995391845703,5.269100189208984,5.364351272583008,4.9149556159973145
1344,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1345,,5.840028285980225,5.916449546813965,5.940706729888916,5.49724006652832
1346,,5.462580680847168,5.6595964431762695,5.811586380004883,4.789198398590088
1347,57C8D31840664B69984E1706B32B0209,5.754728317260742,5.82744836807251,5.75704288482666,5.316355705261231
1348,,5.717463493347168,5.827840328216553,5.706416606903076,5.081649303436279
1349,3ADB2033FD504029BBC8C3DB21B0E992,5.829371452331543,5.750836849212647,4.034660816192627,5.12572717666626
1350,7763CA82E22E444B9B47E70C70D8EC14,5.678345203399658,5.3196797370910645,5.613361835479736,5.373705387115479
1351,,5.792724609375,5.882678508758545,5.88658618927002,5.0243988037109375
1352,,5.823625087738037,3.2205724716186523,5.404238224029541,5.264297962188721
1353,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1354,,5.783585548400879,5.6795806884765625,4.685364246368408,5.124663352966309
1355,896A712B60BB4BD1A92A9449A49BBF49,5.721486568450928,5.307600021362305,4.390650272369385,5.5055766105651855
1356,FC28493F6C9D420FB285F7C99D2EB849,5.628151893615723,5.407367706298828,5.690141677856445,5.188146591186523
1357,04D41E6B266D4DBD9F5C2DF68FC37E88,5.597289085388184,5.594109535217285,5.104673385620117,4.33784818649292
1358,,5.588162899017334,3.0989420413970947,1.1600626707077026,4.665746688842773
1359,00D808BCA2364DC0A9D86AAFCCF3B83E,5.356791973114014,5.493400096893311,1.4498780965805054,4.180880069732666
1360,,5.538476467132568,5.885173797607422,5.777511596679688,5.38049840927124
1361,E0CB7691192749199864EBD9F57CAE6C,5.644806861877441,5.5115509033203125,5.399022579193115,5.033229827880859
1362,,5.8797607421875,5.115946292877197,5.35062313079834,5.42924690246582
1363,,5.598922252655029,5.376904487609863,5.718749046325684,5.215153217315674
1364,414B488E96C149CB847C9410220F910E,5.755805492401123,5.831912517547607,1.4615525007247925,5.395009994506836
1365,,5.830021858215332,5.756374359130859,5.865451812744141,5.48124885559082
1366,,5.808704376220703,5.737302303314209,5.901519298553467,5.10745096206665
1367,5366A7251E5A41C280D47C8FD2328B43,5.398579120635986,5.768932819366455,5.925458908081055,5.336719989776611
1368,E74DE0C0CA8E4137B68B73C556466ADD,5.841698169708252,3.808992862701416,5.888671398162842,5.006696701049805
1369,6351F748534242D4BFC6E28BB8D8C5A4,5.06058406829834,5.122992992401123,3.3583271503448486,4.728521347045898
1370,1579D86EAB1643728C911CA441E2AFDF,5.417661190032959,5.891807556152344,1.5544158220291138,5.373329162597656
1371,,5.755753517150879,5.840119361877441,5.888428688049316,5.613725662231445
1372,,5.616873264312744,5.487598896026611,5.967540740966797,5.216810703277588
1373,,5.783180236816406,5.791774749755859,3.9543092250823975,5.167894840240479
1374,4340729D52124358B71F7EB9BF157CB6,5.442820549011231,4.907849788665772,5.224549293518066,4.492894172668457
1375,D76C9C5589D34341862831C7E35B4A39,5.780496597290039,5.580599784851074,5.607084274291992,4.80135440826416
1376,ACEE6417B42C4F65AA6EC2158DC8ABEB,5.880374908447266,5.765345573425293,5.875694751739502,5.1667022705078125
1377,,5.628421783447266,2.5494182109832764,2.344694137573242,4.874302864074707
1378,0FD2FE3A81B944F998CFBA7227EED4F1,5.336626052856445,5.826695442199707,3.2354400157928467,5.250833988189697
1379,,5.765363693237305,4.562690734863281,5.842350482940674,5.306809425354004
1380,4ADE012E62DB4030A7048F4A068417F8,5.321140289306641,5.726077556610107,5.495153903961182,5.1623735427856445
1381,4CDB75421A14494A806C1DF9F3A60BAD,5.03054141998291,5.938586711883545,5.901648998260498,5.353102207183838
1382,D7FC6CC93A484795A0736275EE7EEA5C,5.488996982574463,5.723723888397217,5.737074851989746,5.397453308105469
1383,B34D6F4A8C474AE18C728072FE27264C,5.3962249755859375,,,5.39642333984375
1384,4EAB4046C33140B598498E98EFF79369,5.730994701385498,5.5630950927734375,5.415695667266846,4.877265930175781
1385,3E4715FD6B504F5FBA2DFCF2B498109F,5.847222805023193,3.081704616546631,2.0370569229125977,5.61017656326294
1386,C656FF39716E441FA4313164CF7820FE,5.71099328994751,3.096230745315552,3.3051578998565674,5.226783752441406
1387,,5.1494245529174805,6.041473388671875,5.947819709777832,5.204783439636231
1388,A8DDC8349ADD49FCA4B3FD170447A9C9,5.789577960968018,4.663168430328369,5.810413360595703,5.151933670043945
1389,75B33A22582542CAAB333CD1E9712F58,5.66023588180542,4.947413444519043,5.876698017120361,5.090120315551758
1390,1E33694C90664523B1AEF85C06B15DB6,5.314036846160889,3.245798826217652,1.6280133724212646,4.2289886474609375
1391,8543FF72CA7647D2ACDAD493AD5EF6F4,5.4690375328063965,5.882546424865723,5.88533878326416,5.23444414138794
1392,79493AC9CFBD4A36962E51A5ACA4BD64,5.438238620758057,5.6779632568359375,5.136885643005371,5.248462677001953
1393,303D99BA9DBC40BEAC4248F43EC2654B,5.843992710113525,4.8816094398498535,1.718758225440979,5.473600387573242
1394,BB6CC7E39FE141A98BE52FDA214419E2,5.66030740737915,3.004835844039917,1.9751955270767207,5.140008926391602
1395,3A21AD090BD241D5AC2F9727504866AC,5.773834228515625,4.488433837890625,5.300935745239258,4.869509220123291
1396,6F8CA1FDA43B4C5DAC8A31E6AB1FA7AF,4.918123722076416,5.493881702423096,5.703813076019287,5.073119640350342
1397,9445D0F623B24DD7AD9FAD3E9BD82B8A,5.830621719360352,5.799578666687012,5.87079381942749,5.398801326751709
1398,,5.860984802246094,5.809704303741455,5.390295028686523,5.215284824371338
1399,,5.3212480545043945,4.203141212463379,4.819474220275879,4.330740928649902
1400,,5.204498291015625,5.396176338195801,4.822495937347412,5.024292945861816
1401,97181789BE4A4C4B8A1B8C3451398B21,5.562832355499268,4.01982307434082,4.633889675140381,5.084105014801025
1402,EF890A0149AD4AAD9DDC317738F0047E,5.709831237792969,5.766375541687012,5.590292453765869,5.091032981872559
1403,5BAB0A1BA15A465CB8D7448D7AA9E8FE,5.781006813049316,5.956211090087891,5.566895961761475,5.609669208526611
1404,0812D70A96C540C494E0303F848FE07C,5.485464572906494,1.6841930150985718,2.907297849655152,4.821420192718506
1405,,5.690191268920898,5.33332109451294,5.811536312103272,4.980159282684326
1406,C33CE5B1CCD24882BDD5C9A3DB370CD9,5.597199440002441,4.445348739624023,4.992753505706787,5.290844440460205
1407,14859321998D497897702AF68E4B0855,5.61993408203125,3.51609468460083,1.450136661529541,5.058249950408936
1408,9C83E0FF26FD471993D8C4042C8905BD,5.244553089141846,5.475903034210205,1.503604769706726,4.668164253234863
1409,,5.7182698249816895,5.711021423339844,5.930887699127197,5.108867168426514
1410,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1411,827F6378F7DC477FB1FE1B32A45AC7E6,4.964996814727783,5.182245254516602,1.1222143173217771,4.694231033325195
1412,,5.802255630493164,5.8810133934021,5.6914544105529785,5.625351428985596
1413,,5.522525310516357,5.337736129760742,5.431734561920166,4.300277233123779
1414,9D6A8DABA9064A83972F7F55B2FE8D85,5.63314151763916,5.816406726837158,5.911438941955566,5.295825958251953
1415,,5.817927360534668,5.806829929351807,5.005416870117188,5.633450031280518
1416,54B9F370C90B45C09BEF11B7F18EA8BF,5.195858478546143,5.537117004394531,4.954006671905518,3.952449560165405
1417,3E9A4A2D381C45359172DE1BB0811084,5.545897006988525,5.338313579559326,3.971475839614868,5.07066535949707
1418,FCB884A0F5A448868B2CB0A14C369AF9,5.3252058029174805,5.850135803222656,5.84645414352417,4.874814987182617
1419,,4.804458141326904,4.831676006317139,5.012508869171143,4.489907264709473
1420,,5.560892105102539,5.632872104644775,5.032192230224609,4.800656318664551
1421,2DBAFCA77A984F5281AC177BA95BDC3E,4.786379814147949,4.783153533935547,3.170630931854248,4.504263401031494
1422,453E8B8456E9424FA9946D9509371D29,4.873947620391846,4.404911994934082,5.095351219177246,3.644689083099365
1423,D67539026EFD4D1FA0CF69A6282BE0E0,5.223954677581787,5.223276615142822,5.033493041992188,4.770979881286621
1424,,5.663755893707275,5.4604692459106445,5.847465991973877,5.307905197143555
1425,,5.776487350463867,5.649072647094727,4.28701114654541,5.376433372497559
1426,BE7E89A52976411D88B6D3C55D50F94E,5.621033668518066,5.8373703956604,5.422198295593262,5.027253150939941
1427,630187E343104A0792CFA87A741EC609,5.861765384674072,5.347982406616211,5.715547561645508,5.102459907531738
1428,BC7635B522B341369D685F7D5225BA5F,5.083972454071045,5.152068614959717,4.684021472930908,4.7637457847595215
1429,,5.567334175109863,5.693182468414307,5.472110271453857,4.808418273925781
1430,,5.563138484954834,5.729206562042236,5.413161277770996,5.10426664352417
1431,BDE67C2DF7E34C829465442702DD3ACC,5.797191619873047,5.3920512199401855,5.83629035949707,5.58425760269165
1432,,5.860076427459717,5.314437389373779,5.23617696762085,5.57065486907959
1433,740A1E364D754D8D837DAE1CBB37DE27,5.185212135314941,5.809631824493408,5.34650468826294,4.108317852020264
1434,,5.707955360412598,5.773182392120361,5.873512268066406,4.952272891998291
1435,33EA65F95A8B452F801254B76D7571CB,5.431693077087402,5.681943416595459,4.744631767272949,4.999976634979248
1436,4D8D23549F174F5A9DBC9E67CB1B1056,5.460239410400391,5.44788122177124,5.480868816375732,4.657160758972168
1437,4EFF0C55886D4D5DB373C46B17F00B30,5.804804801940918,5.80493688583374,5.912789344787598,5.371826648712158
1438,9D3CC2A0CD0E4D41BBC962D772887420,5.308128356933594,5.829880237579346,5.534308433532715,4.628571510314941
1439,,5.697206020355225,5.541391849517822,5.799771308898926,5.228479862213135
1440,,5.671311378479004,5.997199535369873,5.819032669067383,5.141790390014648
1441,50E8E993DB1E40B58EB9D70E3FE58C6D,5.31082820892334,5.697018623352051,5.787600994110107,4.7447123527526855
1442,,5.647679805755615,5.891185283660889,3.4252703189849854,5.50789737701416
1443,,5.383832931518555,5.563603401184082,5.917203903198242,5.289994716644287
1444,E458A546FAFC4A43895570E127E1EA05,5.649739265441895,5.66067361831665,2.7446839809417725,5.324039459228516
1445,6FE3E7209DA943E3A29F83EAF4CE4639,5.447554588317871,5.900152206420898,5.718444347381592,5.369658946990967
1446,,5.7008256912231445,5.321419715881348,5.414543151855469,5.265260219573975
1447,C4480EAF3D99424E9A7A4EBC77936730,5.765529632568359,5.8954925537109375,5.791456699371338,5.451430797576904
1448,,5.766368389129639,5.019200801849365,2.229382038116455,5.272898197174072
1449,BF1C8DFFFC894528B9774A63D691F1A8,5.744012832641602,5.887549877166748,5.1413655281066895,5.056225776672363
1450,162FE4DC007B40758F0A8C323E0D90A5,5.484629154205322,5.529877185821533,3.4414374828338623,5.495095729827881
1451,B8FF337BCE4E47709305D2A30A3C5F0E,5.627670764923096,2.9315285682678223,2.774341344833374,4.8032546043396
1452,,5.853137016296387,5.711831092834473,5.859062671661377,5.2595696449279785
1453,,5.520468235015869,5.308147430419922,5.693942546844482,5.18787145614624
1454,B36EC95E8A1141CD87A0A0E402609391,5.640970706939697,5.39311408996582,5.278726577758789,5.254457950592041
1455,D9189500C34443EE8B05E4F6EA2DA04F,5.881931781768799,5.807960033416748,5.816776752471924,5.414504051208496
1456,389FB9674BAD4EC890991AA25B11011A,5.752310276031494,5.855106353759766,5.803116321563721,5.427616119384766
1457,,5.583143711090088,5.755146026611328,5.536503791809082,5.443159580230713
1458,97307800D49C494BB554282F64743A52,5.792820930480957,5.737522125244141,5.661518096923828,5.424284934997559
1459,,5.648258209228516,5.1073198318481445,3.8261313438415527,5.456497669219971
1460,7E960798CC674DBD9E28A300CE3419EB,5.720344543457031,5.813106060028076,5.243350505828857,5.273450374603272
1461,,5.752877712249756,5.432145118713379,5.893547058105469,5.0479583740234375
1462,2AD940C9920D4E468795F170DBB5E37C,5.290520191192627,5.307050704956055,4.40099048614502,4.842593669891357
1463,384B94D391B0427586316A700F3C258A,5.841782569885254,5.711648464202881,5.573413372039795,5.49572229385376
1464,C8DAE2F351914C53A13D1EDF1B7C12CD,5.77997636795044,5.60048246383667,4.945460796356201,5.464025497436523
1465,2651BF73651149FEB0A40547AE586F55,5.642516613006592,5.7937211990356445,5.706393241882324,5.158473968505859
1466,,5.7368669509887695,5.674271583557129,5.886377334594727,5.475754261016846
1467,34476DCE7931476583325AB012B7CDA2,5.708957672119141,5.440292835235596,2.7931325435638428,5.376533031463623
1468,6193BC2038F140ACBECF7B442E1AFA46,5.717441082000732,5.389969825744629,5.7488884925842285,5.427500247955322
1469,,5.563841342926025,3.1197097301483154,1.8022550344467163,4.948257446289063
1470,709E62199848439C88C689809C832E42,5.449933052062988,5.564651012420654,5.753896236419678,5.032951354980469
1471,,5.7917256355285645,5.827673435211182,5.868216037750244,5.483645915985107
1472,EEF1665D49B74C44A5DC6EA8F4BCD8E0,5.338569641113281,5.741616725921631,5.709961891174316,4.766746044158936
1473,8A7803DC27D84078A2E22EAF8DA04494,5.499660968780518,4.984775543212891,5.276357173919678,4.767534255981445
1474,F59C0BB90F2847CEB2FD7CED88FA7483,5.634370803833008,5.651932239532471,5.775109767913818,5.25423526763916
1475,1135088B7E4248599036A92B9DFC3742,5.826198101043701,5.763044357299805,5.808111190795898,5.673708438873291
1476,1A81AAEF46BF439EB6AC3777A6998D42,4.742355346679688,5.80203104019165,5.931237697601318,4.709213733673096
1477,7895F829DA594283900D9E61EC1A4B8E,5.660622596740723,5.732517242431641,5.74709415435791,4.945209503173828
1478,5C3EE13759464E0CA9594B9696FDC765,5.796831130981445,5.910579204559326,5.879817962646484,5.453856945037842
1479,,5.717577934265137,5.86644983291626,4.233911514282227,5.142142295837402
1480,E9778B8B9D824722BFE3556FE2ACFC04,5.216780185699463,5.012519836425781,5.785253047943115,5.101740837097168
1481,0FB2898E4FBD4F75A763EF5703E34167,5.681246280670166,5.696940898895264,4.955620765686035,5.3480610847473145
1482,,5.841865062713623,5.7924113273620605,4.982185363769531,5.390324115753174
1483,90F65F16B2EA487AB6EBE2AD21AB2036,5.105987071990967,5.952871799468994,5.925520420074463,5.245385646820068
1484,,5.438907623291016,5.954764366149902,5.658735752105713,5.255873680114746
1485,494A60FAFC2F4B6BACEB6D5C2153D8B4,5.103557586669922,5.533169269561768,5.677072525024414,5.351841926574707
1486,,5.389801025390625,5.671379089355469,5.963889122009277,4.976773262023926
1487,3483D6937BAD412F8398E3D8C9DAA243,5.745579719543457,5.7460713386535645,5.812056541442871,5.166215419769287
1488,C1D9EBE50DF14EAF93C8D4F45FBA199A,5.596316814422607,5.533608436584473,5.45098352432251,4.779837608337402
1489,7836758F39C84B038E2BD81987FB827F,4.966601371765137,4.299837112426758,4.991785049438477,4.176634311676025
1490,,5.700277805328369,5.596254825592041,5.640056133270264,4.805338382720947
1491,32BCBC0AB2B247BEAB86A45A9F2DBF4C,5.3131937980651855,5.046359062194824,5.700603008270264,4.4029860496521
1492,,5.850403308868408,5.152408599853516,5.325023651123047,4.803212642669678
1493,6B66C8A64DC34D9EB5830C3D572B7849,5.765127182006836,5.451284408569336,4.195948123931885,5.506792545318604
1494,78BB286ED6CC4625BF555BC647AF25CE,5.424464702606201,5.862475872039795,5.40089750289917,4.356522560119629
1495,4AF1EAFCF62B48A9BD8D5FEC43C952D9,5.680285930633545,5.73068904876709,5.881989479064941,5.390114784240723
1496,,5.395883083343506,3.6692183017730713,4.275017738342285,4.583851337432861
1497,,5.428642749786377,5.528954029083252,5.736186027526856,4.326491355895996
1498,F8075E9DEDD0471EA2E19E6A5CE01C1A,5.856808662414551,5.665994644165039,5.662994861602783,5.706189155578613
1499,4AAF3C2A871D48D48EAF9C1EF9568532,5.437864780426025,5.6774678230285645,5.548669338226318,4.972550392150879
1500,A5FABDA0D17C4C6889441519A4F7A3A8,4.1059651374816895,5.465681076049805,3.675583124160767,4.154401302337647
1501,1B7D9FACB6E84FB896CD98CF16FDB570,5.458449840545654,5.838281631469727,5.690387725830078,5.3254265785217285
1502,AC343FDB21BB410895E48489901D388B,5.571775436401367,5.882080554962158,5.801973819732666,5.540374279022217
1503,4D3A556FF44841E7A7154213519DBB31,5.659052848815918,5.352455139160156,5.155381202697754,5.204308986663818
1504,4D83E916AC3D4E128DACAC9EFD3DF7FB,5.690546989440918,5.5143585205078125,5.269690990447998,5.358078002929688
1505,39EAC1F71CD946B9AFEF8BCBB20F44CF,5.27475118637085,3.8166017532348633,5.581167221069336,4.319655895233154
1506,,5.628364562988281,5.528904914855957,5.2748541831970215,5.23895263671875
1507,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1508,1C3FEAA46E0444B8B0F96480EF8E0F8A,5.504796028137207,5.690377712249756,5.771597862243652,4.9326701164245605
1509,7A46D502FF3946B5A6AF85FAD7F5773C,5.50717830657959,4.37169361114502,3.7007575035095215,4.616497039794922
1510,BCD667A58A1A4E25ABF06560EB886583,5.39659309387207,5.471992492675781,5.477537155151367,4.754207134246826
1511,,5.185941696166992,2.0239269733428955,2.32548189163208,4.512111663818359
1512,,5.488995552062988,4.605475902557373,5.278592586517334,4.789337158203125
1513,,5.700564384460449,5.649105548858643,3.6493194103240967,4.989047527313232
1514,,5.277809143066406,5.232280731201172,4.777626037597656,4.812504291534424
1515,,5.727674007415772,5.643694877624512,3.3469245433807373,5.587921142578125
1516,BA8F3020F91340B58A68DCE3713D3864,5.660366535186768,5.699822425842285,5.733110904693604,5.418037414550781
1517,,5.775696754455566,3.129765748977661,1.9122662544250488,5.589680671691895
1518,A24ACAAB80104AE2A3AE474A2423D03E,5.336792945861816,4.535101890563965,5.764229774475098,4.767668724060059
1519,FF4F16DF3E3248B986B79AC83F44764D,5.718488693237305,5.102228164672852,5.450206279754639,4.854831218719482
1520,B5FB3C78DA18445992B991AECD386D27,5.712149620056152,5.539067268371582,5.615891456604004,5.405716896057129
1521,,5.617190837860107,5.726802825927734,4.795810699462891,5.220987319946289
1522,,5.512762546539307,3.3953654766082764,5.584667682647705,4.919517517089844
1523,,5.407565593719482,5.503938674926758,3.798119783401489,5.1594438552856445
1524,,5.640819072723389,5.870645523071289,3.1815264225006104,5.447261333465576
1525,8AB7C5A75D7E4ED4964B0CD3F8F24048,5.360939025878906,1.896706700325012,4.407879829406738,4.8890886306762695
1526,95B0EA0BAE8C48B49846E68DA092C38A,5.011502742767334,4.740445137023926,5.62619686126709,4.709720611572266
1527,713B12E33399403AA322D5FC09E7DBD8,4.276253700256348,3.2742373943328857,5.909792900085449,4.1044793128967285
1528,03DF43246C914ABBB382B76F6C04DDA9,5.717728137969971,5.178656101226807,5.171950817108154,5.326516151428223
1529,,5.641555309295654,4.203272342681885,5.455437660217285,4.918325424194336
1530,EFEC9071D2114B63808B3F750402DF43,5.877021312713623,2.8537111282348637,3.899836540222168,4.94951868057251
1531,CB18A705D3D540B8A4A8D627BE511170,2.559201002120972,5.387737274169922,4.618961811065674,3.642073154449463
1532,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1533,298C9F0889D7453D82FBD7F8AD65B92F,5.808322906494141,5.818341255187988,6.051572322845459,5.6015706062316895
1534,64F3764E4DD94B1C95E1E28CE1EC8095,5.307262897491455,5.515822887420654,5.838027000427246,4.5067572593688965
1535,6071D09787B54E07879D8BD9782B2341,5.560824871063232,5.849807262420654,5.770365715026856,4.682664394378662
1536,776435FD31304C318DE896E0657127C2,4.464343547821045,5.796833515167236,2.547906875610352,4.0734639167785645
1537,6E5406600D764059BC155B26FCA4AF8D,5.27777910232544,5.447957992553711,5.841835498809815,5.216264724731445
1538,FAEF480759C94412A5AD593699217679,5.352666854858398,5.365913391113281,4.935317516326904,4.876915454864502
1539,D277AB5749C54D56AB93B191298A7AD3,5.595959663391113,5.560216426849365,5.78374719619751,5.135934829711914
1540,,5.596674919128418,3.757871866226196,5.955517768859863,4.809453964233398
1541,55912A06C0AA4158A236C973A49E6C0E,5.470970630645752,4.846983432769775,5.300229549407959,5.026946544647217
1542,,5.58872127532959,5.710373401641846,5.584464073181152,4.537790775299072
1543,2241CE49B9D64A0F8997374BFEAA4E57,5.751492500305176,5.562653541564941,5.718426704406738,5.253059387207031
1544,F2C288CA424F4A0286948519AEB1251A,5.791643142700195,3.894599676132202,2.9476590156555176,5.260964870452881
1545,,5.337707042694092,4.032504081726074,5.660533905029297,4.465514183044434
1546,C2C8A74EC7434A6F964C947422FF849A,5.006682395935059,5.870885372161865,3.9555490016937256,5.107274532318115
1547,,5.459109783172607,5.897242069244385,5.547750473022461,5.526379108428955
1548,,5.759817600250244,5.091554641723633,2.876434087753296,5.401370048522949
1549,081C478370F54DABBF6F76F47BC7FD67,5.723975658416748,5.13783597946167,5.660811901092529,4.629870891571045
1550,,5.797154903411865,5.820087909698486,5.600488185882568,5.2861409187316895
1551,5FFB8757456B4C0BA2615EBF53D6BB32,5.476953029632568,5.641168594360352,5.879033088684082,5.079051971435547
1552,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1553,62F502ACB89E4CE288F05BFD3BE0DABA,5.804525375366211,5.893331527709961,5.753944396972656,5.530388355255127
1554,D2C7C79A08024438851D591F9FF656F5,4.161550521850586,5.530704975128174,4.571587085723877,4.195615291595459
1555,933B0BF5947B47318D61274487918645,5.717469692230225,5.933701038360596,5.706334114074707,5.505958080291748
1556,,5.777970314025879,4.948310852050781,5.347484111785889,5.0798540115356445
1557,17AC5D9ABD6F47E08C8F01E94EA31465,5.44005012512207,5.400174140930176,5.470686912536621,4.843936920166016
1558,,5.772190570831299,5.883498191833496,5.838669300079346,4.954040050506592
1559,,5.9050612449646,5.93580436706543,5.804551601409912,5.5260910987854
1560,B26D1FF1A3254FA2A88215506205B0E9,5.760361671447754,5.631771087646484,5.629163265228272,5.272270679473877
1561,,5.756271362304688,5.7520599365234375,5.816359043121338,5.130959987640381
1562,7046F00D82DA45AC84BF5D8BEB48D816,4.088111877441406,4.9203267097473145,5.583450794219971,4.108217716217041
1563,9B9C14A8482F4C27B3DB6EBEF7149B29,5.597985744476318,5.110119342803955,2.9046549797058105,4.84023904800415
1564,E38731FE58D548E1B3F8787CC3FFDA07,5.793603897094727,5.644537448883057,5.657424449920654,5.501485347747803
1565,4227771CBB974D8DBE299B31F11DF2FE,5.336771011352539,5.689852714538574,5.681018829345703,5.373518943786621
1566,8C9D4AFD3320423EBA99BE2769FE2C62,5.7305121421813965,5.8152618408203125,5.879222869873047,5.013050556182861
1567,,5.352975845336914,5.498408794403076,5.683830261230469,5.15557861328125
1568,,5.745153903961182,6.086581230163574,5.72681188583374,5.6043853759765625
1569,51DA8E3B21E4400596089FC36D816552,5.643599987030029,5.80248498916626,5.775862693786621,4.707044124603272
1570,7BF28405E4C7444E9857CDF691341437,5.320161819458008,5.7819342613220215,4.35008430480957,5.04085636138916
1571,573A511F66284279B70754406ED46949,5.860955238342285,5.807246685028076,5.7913689613342285,5.471929550170898
1572,277B18C384D34724B793D1CDB78A4246,5.870719909667969,5.8351898193359375,3.734383583068848,5.444494724273682
1573,96CFE18C2D71495597FAEDED800F21AD,5.610373020172119,4.620441436767578,1.269605040550232,5.117610931396484
1574,CE387251FBBC45A58D6920EB0935069A,5.118511199951172,5.216554641723633,5.761048316955566,4.595244884490967
1575,,5.736221790313721,5.863485813140869,5.901097297668457,5.418713092803955
1576,45FE27F9D1FD4D879B8583D5202C2F17,5.70053768157959,5.710032939910889,4.934875965118408,5.136985778808594
1577,0348DB2D2D984340A8B121EDD1D59218,5.476476192474365,5.086708068847656,4.754787921905518,4.729332447052002
1578,12076A45802B405BB00ABBFBB67729E0,5.5139479637146,2.7620174884796143,3.3139376640319824,5.204422473907471
1579,,5.230555057525635,5.462499141693115,4.090153217315674,4.999272346496582
1580,,5.697489261627197,5.737075328826904,5.551816463470459,4.951432228088379
1581,6C4705349C04430BA532B3A0C3078C85,5.732077598571777,3.357337713241577,2.5529825687408447,4.330729007720947
1582,49F0A680BC4A4D818C3549480013BD4E,5.817182540893555,5.983592987060547,5.903216361999512,5.489651203155518
1583,1127944010CA4D02827AC3B68B91714A,5.717342853546143,5.848123073577881,5.815111637115479,5.276585102081299
1584,A5011544B35548DB816CA9FAD40698D5,5.28471040725708,5.596781253814697,5.095315456390381,4.514801502227783
1585,B941108E0DEC4FB992D345F210C6EADD,4.900187969207764,5.540354251861572,4.735029220581055,4.727065563201904
1586,506AB5D43D314B4DB5E92190C0FDAC15,5.697607517242432,5.778188705444336,2.9057233333587646,5.278544425964356
1587,,1.123117208480835,1.123117208480835,1.123117208480835,1.1993095874786377
1588,2259F7A583134B458B07132AFF82ED3E,5.271389484405518,5.828845977783203,5.670691967010498,4.938215255737305
1589,F51679B1397A49D786F59E8671B7E2D1,5.529842376708984,5.708715438842773,5.738134384155273,5.398552894592285
1590,,5.548677444458008,4.405771255493164,5.404299736022949,4.849412441253662
1591,B3E1275A996043CAA3E259ACDE762CFE,5.3934245109558105,4.827210903167725,5.471631050109863,4.784494400024414
1592,5715B3A2F0AD44F08DF2B30923AEAFEB,5.72384786605835,5.60805606842041,4.884143829345703,5.201833724975586
1593,7DDAC1BACC9B435E9BFD6544CBFCABEC,5.761114120483398,4.386099338531494,4.420252323150635,5.3653950691223145
1594,,5.413261413574219,5.556928634643555,5.313573360443115,4.921610832214356
1595,8F7BDD5083354A5FA89D37B5298507DC,5.491359233856201,5.729170799255371,5.004207611083984,5.272898197174072
1596,29150DD46E7D4E988C875B35D42971E4,5.863152503967285,5.773046970367432,3.0860040187835693,5.259007930755615
1597,3413EED697A246E896AD0A399CDC3923,5.749385833740234,3.9036152362823486,2.8860867023468018,5.3954668045043945
1598,,5.620639801025391,3.241818428039551,4.65733528137207,5.242983341217041
1599,9635703152A34B49B91B9C4F91CB6E12,5.35214376449585,5.765934467315674,3.6160812377929688,4.859227180480957
1600,,5.822309494018555,5.393167495727539,5.395782947540283,5.281076908111572
1601,E9B4A5E434854C1ABC35D5CE17AB3A82,5.788544654846191,5.244883060455322,4.893023490905762,4.259176254272461
