participantId,ic_qwenorpo400_logit,ic_qwenorpo400
FCB884A0F5A448868B2CB0A14C369AF9,2.477825164794922,3.0
2DBAFCA77A984F5281AC177BA95BDC3E,1.096352219581604,1.0
453E8B8456E9424FA9946D9509371D29,1.5827497243881226,1.0
D67539026EFD4D1FA0CF69A6282BE0E0,2.335123300552368,2.0
BE7E89A52976411D88B6D3C55D50F94E,1.4624311923980713,1.0
630187E343104A0792CFA87A741EC609,1.747713565826416,2.0
BC7635B522B341369D685F7D5225BA5F,2.608341932296753,3.0
BDE67C2DF7E34C829465442702DD3ACC,3.026209115982056,3.0
740A1E364D754D8D837DAE1CBB37DE27,1.8171560764312744,1.0
33EA65F95A8B452F801254B76D7571CB,2.564626216888428,3.0
4D8D23549F174F5A9DBC9E67CB1B1056,1.577116847038269,1.0
4EFF0C55886D4D5DB373C46B17F00B30,3.368001699447632,3.0
9D3CC2A0CD0E4D41BBC962D772887420,1.0500377416610718,1.0
50E8E993DB1E40B58EB9D70E3FE58C6D,4.16362190246582,4.0
E458A546FAFC4A43895570E127E1EA05,2.4558072090148926,3.0
6FE3E7209DA943E3A29F83EAF4CE4639,2.974874258041382,3.0
C4480EAF3D99424E9A7A4EBC77936730,3.584456443786621,4.0
BF1C8DFFFC894528B9774A63D691F1A8,3.6401848793029785,4.0
162FE4DC007B40758F0A8C323E0D90A5,2.86114764213562,3.0
B8FF337BCE4E47709305D2A30A3C5F0E,1.3562865257263184,1.0
B36EC95E8A1141CD87A0A0E402609391,2.228952169418335,2.0
D9189500C34443EE8B05E4F6EA2DA04F,3.528427839279175,4.0
389FB9674BAD4EC890991AA25B11011A,2.6799206733703613,3.0
97307800D49C494BB554282F64743A52,2.5788357257843018,3.0
7E960798CC674DBD9E28A300CE3419EB,2.958202123641968,3.0
2AD940C9920D4E468795F170DBB5E37C,2.555366277694702,3.0
384B94D391B0427586316A700F3C258A,2.105453968048096,2.0
C8DAE2F351914C53A13D1EDF1B7C12CD,1.930561065673828,2.0
2651BF73651149FEB0A40547AE586F55,3.2962775230407715,3.0
34476DCE7931476583325AB012B7CDA2,3.791846752166748,4.0
6193BC2038F140ACBECF7B442E1AFA46,2.617682218551636,3.0
709E62199848439C88C689809C832E42,2.758357048034668,3.0
EEF1665D49B74C44A5DC6EA8F4BCD8E0,3.566923856735229,4.0
8A7803DC27D84078A2E22EAF8DA04494,1.2892922163009644,1.0
F59C0BB90F2847CEB2FD7CED88FA7483,3.253878593444824,3.0
1135088B7E4248599036A92B9DFC3742,3.802931785583496,4.0
1A81AAEF46BF439EB6AC3777A6998D42,3.4439573287963867,3.0
7895F829DA594283900D9E61EC1A4B8E,2.376267671585083,2.0
5C3EE13759464E0CA9594B9696FDC765,2.6133716106414795,3.0
E9778B8B9D824722BFE3556FE2ACFC04,3.258448839187622,3.0
0FB2898E4FBD4F75A763EF5703E34167,1.5256679058074951,1.0
90F65F16B2EA487AB6EBE2AD21AB2036,2.805878162384033,3.0
494A60FAFC2F4B6BACEB6D5C2153D8B4,1.8088736534118648,2.0
C1D9EBE50DF14EAF93C8D4F45FBA199A,2.6415579319000244,3.0
7836758F39C84B038E2BD81987FB827F,1.554877758026123,1.0
6B66C8A64DC34D9EB5830C3D572B7849,2.4248061180114746,2.0
78BB286ED6CC4625BF555BC647AF25CE,2.3753724098205566,2.0
4AF1EAFCF62B48A9BD8D5FEC43C952D9,4.159658908843994,4.0
F8075E9DEDD0471EA2E19E6A5CE01C1A,2.6024508476257324,3.0
4AAF3C2A871D48D48EAF9C1EF9568532,1.969740390777588,2.0
A5FABDA0D17C4C6889441519A4F7A3A8,1.2222650051116943,1.0
1B7D9FACB6E84FB896CD98CF16FDB570,1.9358476400375368,2.0
AC343FDB21BB410895E48489901D388B,3.818348646163941,4.0
4D3A556FF44841E7A7154213519DBB31,2.635121583938598,3.0
4D83E916AC3D4E128DACAC9EFD3DF7FB,2.3294081687927246,2.0
39EAC1F71CD946B9AFEF8BCBB20F44CF,3.565224885940552,4.0
1C3FEAA46E0444B8B0F96480EF8E0F8A,1.0851144790649414,1.0
7A46D502FF3946B5A6AF85FAD7F5773C,1.2976250648498535,1.0
BCD667A58A1A4E25ABF06560EB886583,1.3604371547698977,1.0
BA8F3020F91340B58A68DCE3713D3864,2.653142213821411,3.0
A24ACAAB80104AE2A3AE474A2423D03E,2.8908915519714355,3.0
FF4F16DF3E3248B986B79AC83F44764D,2.6315996646881104,3.0
B5FB3C78DA18445992B991AECD386D27,1.609044909477234,1.0
8AB7C5A75D7E4ED4964B0CD3F8F24048,2.602812051773072,3.0
95B0EA0BAE8C48B49846E68DA092C38A,1.2150813341140747,1.0
713B12E33399403AA322D5FC09E7DBD8,3.037684202194214,3.0
03DF43246C914ABBB382B76F6C04DDA9,2.002268075942993,2.0
EFEC9071D2114B63808B3F750402DF43,2.000514268875122,2.0
CB18A705D3D540B8A4A8D627BE511170,1.282641887664795,1.0
298C9F0889D7453D82FBD7F8AD65B92F,2.2553458213806152,2.0
64F3764E4DD94B1C95E1E28CE1EC8095,1.2097920179367063,1.0
6071D09787B54E07879D8BD9782B2341,3.3944902420043945,3.0
776435FD31304C318DE896E0657127C2,2.751715421676636,3.0
6E5406600D764059BC155B26FCA4AF8D,2.036517143249512,2.0
FAEF480759C94412A5AD593699217679,3.032035112380981,3.0
D277AB5749C54D56AB93B191298A7AD3,2.364328622817993,2.0
55912A06C0AA4158A236C973A49E6C0E,2.712963819503784,3.0
2241CE49B9D64A0F8997374BFEAA4E57,3.445708751678467,3.0
C2C8A74EC7434A6F964C947422FF849A,1.6383161544799805,1.0
081C478370F54DABBF6F76F47BC7FD67,1.6549062728881836,1.0
5FFB8757456B4C0BA2615EBF53D6BB32,2.4585776329040527,2.0
62F502ACB89E4CE288F05BFD3BE0DABA,2.0345942974090576,2.0
D2C7C79A08024438851D591F9FF656F5,2.851060152053833,3.0
933B0BF5947B47318D61274487918645,2.41674542427063,3.0
17AC5D9ABD6F47E08C8F01E94EA31465,3.074158191680908,3.0
B26D1FF1A3254FA2A88215506205B0E9,3.4083855152130127,3.0
7046F00D82DA45AC84BF5D8BEB48D816,1.347674012184143,1.0
9B9C14A8482F4C27B3DB6EBEF7149B29,2.50960659980774,3.0
E38731FE58D548E1B3F8787CC3FFDA07,3.390082359313965,3.0
4227771CBB974D8DBE299B31F11DF2FE,1.4825949668884275,1.0
8C9D4AFD3320423EBA99BE2769FE2C62,3.638593435287476,4.0
51DA8E3B21E4400596089FC36D816552,3.494497776031494,4.0
7BF28405E4C7444E9857CDF691341437,1.316967248916626,1.0
573A511F66284279B70754406ED46949,3.306147813796997,3.0
277B18C384D34724B793D1CDB78A4246,3.383862018585205,3.0
96CFE18C2D71495597FAEDED800F21AD,2.298535108566284,2.0
CE387251FBBC45A58D6920EB0935069A,3.7388882637023926,4.0
45FE27F9D1FD4D879B8583D5202C2F17,3.920734405517578,4.0
0348DB2D2D984340A8B121EDD1D59218,1.464352011680603,1.0
12076A45802B405BB00ABBFBB67729E0,2.0538933277130127,1.0
6C4705349C04430BA532B3A0C3078C85,3.451913595199585,3.0
49F0A680BC4A4D818C3549480013BD4E,2.632841110229492,3.0
1127944010CA4D02827AC3B68B91714A,3.388843774795532,3.0
A5011544B35548DB816CA9FAD40698D5,1.2826634645462036,1.0
B941108E0DEC4FB992D345F210C6EADD,2.3981974124908447,2.0
2259F7A583134B458B07132AFF82ED3E,2.0086898803710938,2.0
F51679B1397A49D786F59E8671B7E2D1,2.785231351852417,3.0
B3E1275A996043CAA3E259ACDE762CFE,2.760671138763428,3.0
5715B3A2F0AD44F08DF2B30923AEAFEB,1.2018007040023804,1.0
7DDAC1BACC9B435E9BFD6544CBFCABEC,2.291208982467652,2.0
8F7BDD5083354A5FA89D37B5298507DC,3.1795756816864014,3.0
29150DD46E7D4E988C875B35D42971E4,2.671072006225586,3.0
3413EED697A246E896AD0A399CDC3923,1.5588477849960327,1.0
9635703152A34B49B91B9C4F91CB6E12,2.935127019882202,3.0
E9B4A5E434854C1ABC35D5CE17AB3A82,2.9484219551086426,3.0
5CB76BED4B3A4DC586B042B85960FE14,2.637831211090088,3.0
176175CB71BE4F899BC90A1854018057,2.2414138317108154,2.0
507075A75F704910B84D5123EADAD730,2.435525417327881,2.0
90651E15BDBD4A75AC9891E121CECAB4,1.4206918478012085,1.0
F461C04A6C364534B88502CB1CB63827,1.347685933113098,1.0
BA778645102B4A70BDBD45A3DE66D667,2.081182718276977,2.0
27AE1B17B04048009D52EA7E956BE7C0,3.532264471054077,4.0
B1EFF1A8A38F4406B19C1E6E96E64A67,2.306681632995605,2.0
BFB9B3837F744751819DD9ACAD41EA6C,1.8957709074020384,2.0
B5CF7243E14948DB896CB52FE9224E95,1.272974729537964,1.0
A56CD95DD11C4FD19ECEF8F7795F09FD,2.7991602420806885,3.0
B1573AE2DAB54008885563B734CB0782,1.1366794109344482,1.0
A298719289AA4077A7DBEF7A706F2992,2.769727945327759,3.0
B0C3D61517104DBF9A2473C3536EF254,2.23418402671814,2.0
67E25F432F7C4616B1C4045D9BE8AA37,3.9263665676116943,4.0
3BB9F558B79A4B22A71CF00356573354,3.3974609375,3.0
7278105B2E864CD58A3F295271E82212,3.4121885299682617,3.0
7694FFAEE26C4CCCA60878E6CF5C72C1,1.1999517679214478,1.0
F4DC27B22D5D469AA059CB7D953EE762,1.902912855148316,2.0
6595CE9F883840DEB90CD51D36DD59F3,3.0611166954040527,3.0
0B23D5D9AACA4AFD9227F5D0EFE58EEA,1.479490876197815,1.0
CB78AFAADB144AF5ABC33CF2AEE96703,1.8383346796035769,1.0
4F998834F4BE476D82745B47B37BC26E,3.4513754844665527,3.0
644D1FF591F34676BE8BA385E201561E,2.8004605770111084,3.0
9777F5E6D87C48A6A97B04780A49FA49,2.5367591381073,3.0
3407D5E0D003450C8EFFF21E2E05ACB4,2.675391912460327,3.0
602AA0DCAE284BD69C0068157CA215EB,1.9368846416473389,2.0
0BCC2E2FF5E84913AA0924679208ACF2,2.7635977268218994,3.0
45619EEC714342B69D45730A7FF61C59,1.4625263214111328,1.0
51330BE92DBC45C8BA15922E6002E218,4.213362216949463,4.0
7EF487B133D14734AA3EF827FC7E6BB3,2.48598861694336,2.0
C29428ACD3FB4DE4AD337D9A83D952F8,2.763963460922241,3.0
DAFDD2C4EB0D4F178D88BFBAAA816708,2.818080186843872,3.0
813F881994E84DA49C950B35091E3730,2.28676176071167,2.0
9505582261B746E88F21D80882774393,3.0314431190490723,3.0
338AB0BA972C491AA44D468CC03FE65E,1.8270093202590945,2.0
CE389EA62F9242F1B3F716DFCEA65B7A,3.134376287460327,3.0
7575F52613384629B721CACB16DD3E1C,1.279549479484558,1.0
E88AD4D691FA42689415B5847A3B992F,2.503838062286377,3.0
3D15077B52F04F429BA945E2A27D6C82,2.3500866889953613,2.0
1FB08F75532D4ED19E77B8474B4565D2,2.653072118759156,3.0
D5181F3A5DAA4BE6816147D68D1785BA,3.458563327789306,3.0
861640C6D55A4AC896D8A9C6A467EF6D,2.437774181365967,2.0
80BEB9021DBA46EF84D800A39846306F,1.827653646469116,2.0
35D93117D0E64BF28CD8C0CB3984ECC9,2.799881935119629,3.0
1356074AB0944015B670CC9A8277CBD3,2.724677085876465,3.0
990168CB21C545CDA55721D102EBEA59,1.891007900238037,2.0
231AC4E1BD0C4009A8CCB30557EDFC9F,2.461900472640991,2.0
6864950F4F7141E584E08BE9C5C40C08,1.593513011932373,1.0
F79589F85A1541FD8D4662603219444E,2.7743053436279297,3.0
D0227902D956402890146B8B06E4356C,3.5129082202911377,4.0
C2509F5D39AC4F81B87F537394AC6F52,3.4080259799957275,3.0
4D3AFD0BF8EB43E6B871B55C472F6C1C,1.694448947906494,1.0
B06FF9EAC99243DC9D44461564548A73,3.440627098083496,3.0
54A25FCA1B244C939438C3BB0450C353,1.908554553985596,1.0
84A4B2D8CD2048A6991AAD0045C8CED7,2.3906679153442383,2.0
CBC08F01BD394695B3D54DECA94CF1EE,1.70998215675354,1.0
4B1C935EEAA144189CA53EDF6FE8EC06,2.191524028778076,2.0
B93CEA7FA0174B73BC00E068526527EE,2.693333625793457,3.0
FF8F27F9264E4CE080F8D5079312C55D,1.1351386308670044,1.0
60B73241C8734F38B3430D2A359AAA9C,3.3550727367401123,3.0
35A4E7C4166643B6955F1538E61DDA64,2.490713119506836,3.0
EFC443F6B520433FB33D6119BF6ABFAF,2.923884630203247,3.0
4AB1BEE4C9C94FC3AC5088884F5201FC,2.1748104095458984,2.0
06C58E137FE648B69C06478F6375BE9B,2.371690034866333,3.0
ED2C16A765C6477BB87466AC85AA6E3F,1.4125158786773682,1.0
88C94A3623874F05ADBEE16B25EF1BB1,2.581641435623169,3.0
D69F3487B5EA4432BF74EF903F216215,1.7335224151611328,1.0
D8E5BB54CE4041CD8158E557CC204C4C,2.164129734039306,2.0
27B0B234540142D798218F36F73DA28F,3.15268349647522,3.0
A4ADA066FF774810935F3C4EA5E9A9DB,2.2845263481140137,2.0
30D97A443963426CBAB8F38636B70CFA,1.615395426750183,1.0
ED625A439478491AA688F8FBE21647F9,2.636970996856689,3.0
0DBBE5A541C74728A2F3319FF9F9A8A2,2.688295602798462,3.0
FF7ADFDCB80441AC8A26AAB806D95A22,1.482702374458313,1.0
197D494A8BC145648D0BD3C478076306,3.1431777477264404,3.0
A7A066040B0A422C85CBE72EC65C38E0,3.068490982055664,3.0
017C8C450361429AAE43EB0F8B58C6E9,1.9676355123519893,2.0
1F45A1E927404BE58CE83E01DADB466E,2.371101856231689,2.0
0F77333923DE4E73B203CEBE68A603FA,2.80356764793396,3.0
767A9862218E4A03B23B051FDB8AA989,2.485015630722046,2.0
E0710E40E06545068AC6FAE1ABDB3983,3.5124001502990723,4.0
E9425715E6E44E89A237902C22EB5F6A,2.6795873641967773,3.0
50D8773068564A54A0FA66EF02C4CBFD,2.788907051086426,3.0
702AD9FA5D3B470F85A3090825AB0686,2.471372127532959,3.0
A520D8A9BC4C4FB7835074B9D9CAEA5D,1.7718502283096311,2.0
997DEAA56BED4CD6B4C52F894490AA7C,2.850627422332764,3.0
6C0D8E38376245E689026BC1C36808A6,2.581932783126831,3.0
3E946DE2EB704C4FBF0AC7B641FACF87,2.6336379051208496,3.0
4F666DDEF59140568082EC4FB22FF502,3.4983577728271484,4.0
DAADFB1AC52749F7B58B8F1D754D310D,2.208467483520508,2.0
6092417075EB44E7A6C8B48F9A6CFB4B,2.1942062377929688,2.0
8E89073F21DF406A8A6639F1147B8FFB,2.7011044025421143,3.0
F74F71E1EC96468093E1ED553E552813,1.4251103401184082,1.0
30693AE975AF4DB89259D7A37FCBEE73,2.7155070304870605,3.0
B274ECBDD056485581B5AF7440DBFF31,3.21628999710083,3.0
773066ECB34941C19E28DB1738CE1E78,2.136207342147827,2.0
5A1F20D06AE74E2F873BA6161A598FA7,2.0426154136657715,2.0
FA8DF2B157144DD8B33312EB954D7CF1,1.0418837070465088,1.0
5DB6C3B12B1E4D378B26B10FF3534584,2.745071649551392,3.0
22302210837C490E9777B2AA6A46DB19,2.870037317276001,3.0
51B911B72D4E429785C56AAFEC452DDA,2.946278810501098,3.0
9D77BFB713434C959919E681D5AA3E24,1.399439811706543,1.0
31E0504C7F98409887CE0B649EC81D57,1.8851686716079712,1.0
F74ADEA015734A8D9EC9C313E988DCA9,2.790358781814575,3.0
763C34E3F4AA4ECB88CEF7B708B9A6CC,2.439370393753052,2.0
A25B2B08DF8D4469AA2A69B0FD3578C1,2.6770405769348145,3.0
6E0367BA55F44017BAF95B665EF7560C,3.5677270889282227,4.0
59C69B82B2D94F9CA5CE51EED21B1ABA,3.424422264099121,3.0
F2A88B8549DE49A1AFD06617A9FBD49E,3.0623373985290527,3.0
C083B92DBB7943E3892421A3036F12B9,1.3463194370269775,1.0
8C39929352A541099828BECAD3A29C7E,2.323209285736084,2.0
9763B7167A6F4C5A920EFEE8C1E89905,1.1660171747207642,1.0
ED2D8FD0B73E40E992DB3FCE1E36EF87,2.7546610832214355,3.0
E89842F75A44402FA141AB653C8DC251,2.3173396587371826,2.0
A36B7DAB135D4B22B72B4DF48923F0E9,1.427491307258606,1.0
4CF7C6642EEC4235857761316394433B,2.1621758937835693,2.0
BBEDFD83A2B14F5190EA7EAB15FE7557,2.3029608726501465,2.0
A0CE912FD1AE4C0D943C9E6C1760EAAD,1.2379982471466064,1.0
956E57830C984E7C969B07E474092B7E,2.829444408416748,3.0
08B341BEEA054293985F646A809C60B7,1.6503058671951294,1.0
8C79F1BB0483431EAB195C8EE5B76DC9,3.002284049987793,3.0
5C52973B5B3B4ADBB75D2CE067025860,2.3407301902771,2.0
AD23F1AA083542BEAF2134E72040196A,1.968457579612732,2.0
41C58F47E6EE4D5F8D87E86A6097E9F6,3.2015039920806885,3.0
4DFC84C1210D4007B027F6F5E74E9F45,3.251473903656006,3.0
D4E64EAAE4184EA7BC52D982F5A115EB,2.324554443359375,2.0
59229E3D9ED64857A88F33900B6BCC5B,3.004835367202759,3.0
993886ED75C4476CB381CC47DC2576D4,3.8496108055114746,4.0
4779523EEDD74CE281B66347CA303ED3,2.3481698036193848,2.0
8D74129C02A241868EC2B680CB6D9A5F,1.073725342750549,1.0
07F3771A799C4B158FB132CD4AECD77E,2.067904233932495,2.0
72625F9F71494838B04C5ED98C41347B,2.2971653938293457,2.0
DE5AABCCB703484F9A7AA8A8D3FF79C1,1.9400213956832888,2.0
31F9D6092C044A45B529A5B63A91E2F5,2.485953092575073,2.0
371A4B6360FD48E7BD4654C22D128EE3,2.53331995010376,3.0
8F82CFB81816466F8D7D50C10C88C52E,1.9015800952911377,2.0
FB699E3362084640B02A378D8BD5AF1E,3.204183578491211,3.0
8B785457067D4D2B956985B8ED4C8115,2.536200046539306,3.0
63C8A656B86F473DA6DE348878143E98,2.8150076866149902,3.0
C390A2805E154413B51AF1303C4FAF6E,3.050837993621826,3.0
524464AD6DDE49BEB62ACCE6508C82E1,3.0080254077911377,3.0
40B2DF27F54E45DB810E096A998234FA,1.872836947441101,2.0
B558C52EBE3444F08EE7B4928CCE3886,2.27654767036438,2.0
7180B07AA96D4BF5ACEA7A54AD4A7D07,2.785053014755249,3.0
3EF6A5E20EAB499E906012009617C84F,1.4827409982681274,1.0
6E3A03867B2B4C4983280147690FD4AA,1.0830765962600708,1.0
CA82F1A981A6453CAD53534B493F3913,3.2054314613342285,3.0
24658268D55A40EAAD6427AEA2EAB6AE,2.846533298492432,3.0
88FBEB181E4A4E2BA3D8AA6A844F9DC5,2.377790689468384,2.0
BC92BF60913948E999233E63483F9E1D,2.0012898445129395,2.0
9A3190D071274E3080BAC80234362118,1.6650296449661257,1.0
46D0D2503E2C437395796D850F1EA374,2.1839280128479004,2.0
E6463FC65C094F6C99208446EC571DA6,2.7870938777923584,3.0
BDA08D2E7CCD48268BB7578D7E84D087,3.2954113483428955,3.0
D49BD7675DE7479B9242AE65F406E8D8,2.66279673576355,3.0
E0955B22A1B3487E9C310903D2F12A56,2.5431411266326904,3.0
9782EF42CC904AB58E6E5297A35D616C,1.4081727266311646,1.0
82223D25FBC24443AE7FCEE2B59B60DF,2.6644229888916016,3.0
6778342ED1F24648979027CC75E771D0,2.3296563625335693,2.0
48C25FEF10BD4E20A3FB02DD9551AE2A,1.8647066354751587,2.0
F97B35347E344FE189B5A1FD59C63664,2.772279024124145,3.0
B2E407533577470795CC5FCA1FAB1162,2.5114989280700684,3.0
961E7957998344EEB0A96EF70CDDACE9,2.8022806644439697,3.0
6FE037261F7046799B4F6347E317EFAB,2.579378843307495,3.0
DFFF5ADE84EE4C3E837A388A483870F3,1.6928913593292236,1.0
4E35795738784CEBBF9BB1EA597556B2,3.1848576068878174,3.0
327C4218CA7D466F8DB6F14B51FA6245,3.835147619247437,4.0
BA99EF2BE8D044E298C1D82A48E4E4C7,3.0580837726593018,3.0
036BF3ACCB0D49F19A56F0D1A9978A65,3.2706503868103027,3.0
3185D8503BF7491797762FDD744E2C83,2.380828619003296,3.0
FAD368D147EC47B7A4EE5E5AA166A796,2.6972525119781494,3.0
3BF0A05747E34FB1AEA56835F1E74A57,1.4084761142730713,1.0
2E807933B42747A899A88A782D852855,2.3760902881622314,2.0
D680720800A44CEB8D5368C33A4B99B7,3.4342777729034424,3.0
600F030B71AC49A8BA01FA78090204A8,3.305948257446289,3.0
13BC6E0DB7D942DD855C0A1C6DF011D9,2.2714266777038574,2.0
0790914064FA483CB0D3F41C9C7ECE27,2.33411717414856,2.0
9AC4FC2FA4DA4293926F3F99909A12A8,1.467971682548523,1.0
697B7145E01F4B1DAC79AEF09D4043C9,1.6396359205245972,1.0
AF8465E87DA9499CBEFD654929E1917D,1.7475168704986572,2.0
AE1915713E6D406ABCEED46C89E42282,2.71127724647522,3.0
56415A154B41487E945BBCAF9DA12E73,3.3731842041015625,3.0
7C8A56A890E14F8E878D31875BFFEF87,2.6160500049591064,3.0
E065B21795F7438A970A2BCA6111068C,3.4327242374420166,3.0
AEE012E32FEF4C788251719FB7AD2B45,2.93874740600586,3.0
C69D887798B6438E9A8CDE24492B07AE,2.044715166091919,2.0
0174509221D04AC686B6495AD776893F,1.1000938415527344,1.0
6E0B7DD526DD43EC97535E4BE23DAB9B,2.826085567474365,3.0
6E6AAED847594D3187EF99031E5F551E,2.1768276691436768,2.0
19E12DE27ADC4039A4E463116C584C1D,3.199723243713379,3.0
211D1CCD28E5470891A636CDB3B801C7,1.802427768707276,1.0
03F8121919934280A6E844180BB752E4,2.4258735179901123,2.0
7C6F5E9BF9FF4C3A90414DFA65351049,2.6751294136047363,3.0
8CCE2DE32CF64F3FAF94FE80548911BB,2.748989582061768,3.0
153E048211D1463B89355B19DB33CF2D,2.282684326171875,2.0
92B251F0330B4389B55BDC4D6C3EDF72,2.6955039501190186,3.0
B2E5DC4B1FB045A5B83751A4A3F58FF5,2.98006534576416,3.0
066D1931466649869120A1A3F0E3850A,2.788362979888916,3.0
91CA8FDCE50D43BEBCE6804F08FFD1B3,2.8731813430786133,3.0
352F50BB940746CDBA37845760C42016,3.5198099613189697,4.0
C046B019247247C7B6EE802E6832E53D,2.406578063964844,2.0
3B780B63F0264A8594B76DD7E31C5143,2.948747158050537,3.0
028878847DC8464B867AC2BC6C913736,2.076920747756958,2.0
E9116AB0A5FC42D88F936ACF78B6FA0F,3.943202018737793,4.0
3C711D4E5874445A9938AAD3956A594D,1.7098952531814575,1.0
A2587686018146E29C9C52D623BD1F9E,2.6879560947418213,3.0
352EFB98A109406EB8A7EACA7E5D64FC,2.3976151943206787,2.0
BD4B04C16C8148498059E69D5084AB44,1.379347562789917,1.0
63DCABB5DD564D649AC725FE35B059BF,2.7155935764312744,3.0
4FFB699F02AD448689F60963A443715C,2.6895182132720947,3.0
CD1DA8FF1E1145EDB565858DFA1C45ED,2.948472738265991,3.0
10355AA1C41B478CAC46DCF8EBA08A19,1.7766646146774292,1.0
1F541E4508614FA8B7FEFEC26097F6FA,1.3746341466903689,1.0
DD0B048A926C4FA28CC9E87961CEF179,2.380388259887696,2.0
64457AEAA1EA4A1F849325F6B1AF5B97,2.406975507736206,3.0
6DD20CB5D41D45E699C146DEED02CF9C,3.073424816131592,3.0
4FD7A262FF36449D84BEB4099C05BA90,1.4331313371658323,1.0
D096CB4486844843A76E0075E0BF551A,1.2729074954986572,1.0
7DC65AC76B9B4F98A50C562D0866969E,1.3912599086761477,1.0
365525BEF01440AF9A2F68C447B8C457,3.65318775177002,4.0
0FEADE5D3F104C99A49DD93BAD08EF9A,2.8380026817321777,3.0
A0307428D08D428BAB4BC287ECD26510,2.1224162578582764,2.0
24ABBF6EDB1341E88F4891C7379ECF91,2.5208122730255127,3.0
FE2EE2EB86A841639A22B78F4DE0DE9F,3.0467724800109863,3.0
482E79D3DCAF41A88188438FBDB15FB8,3.406730890274048,3.0
5B79EA16AAD94BC0A2D61C66DCB43AEA,3.3571927547454834,3.0
D7FDAB7E43424DDB80594C59221B1B95,2.258772134780884,2.0
BCC837FA7C564B9283B43F2C1A6AE32D,2.930361270904541,3.0
7A1D8D84DD8F4FA89CB12BBE9D1E4432,2.5663654804229736,3.0
38644703C35546FBAE15C412A8C7F127,3.271453619003296,3.0
787C289EDC204DF286EFE9EAE98551E4,3.3031580448150635,3.0
1777C0240ECF429DBAADEE190D82ABE8,2.4477858543396,2.0
8E6FE1C016D0445DB6177AB867706FDB,2.467981100082397,2.0
7FE57D69C1494880853DE2F113880788,2.6430704593658447,3.0
304B703B1410477DAB3A032D0FF2E0FD,1.27286958694458,1.0
94CA0D76608149DBB7427C52B0429A86,1.4431508779525757,1.0
70F6446B9A6E42839BC5E50E5C69E657,2.078052759170532,2.0
D2A0D882B281421284C1DC19A78BBD02,1.461368203163147,1.0
EBBE10E550BE484DADA08488866EDA8E,1.270634412765503,1.0
4ECCC073A845416680A6078E5A14A8F7,2.395321846008301,3.0
2955EA08588D406A925CF7E1514DE7C3,1.1433615684509275,1.0
A8BF98D2FEF14F869DB98B12ABFFEB66,1.8598146438598635,2.0
D883D1301CC1472E827822F8A26AAF96,3.007610559463501,3.0
9171C9EEC35A470BBE4FF0533D004B28,2.6792142391204834,3.0
51BAF3A13D6045A19D1357989128175A,2.370949506759644,3.0
92F5FA73A8F04785AD96972AD474194A,1.556171417236328,1.0
38A7448C97AD4A66BA29FAB3949EC466,1.853906393051148,1.0
B7A5487572E846A383FCCBE8E9167B6C,2.4562828540802,2.0
773C255497DB4256A531A27267DE43FB,2.501812696456909,2.0
87069934C8434F71815DE509A59732F9,2.3670759201049805,2.0
637E830FAEF14861B07D92540AA41034,2.690321922302246,3.0
CD64A6DC5B2F4810850C88339B5E29E9,3.0522849559783936,3.0
EDE8FBDE2C3F4924BE1DFE4490769CC2,2.575087547302246,3.0
D0B18C74DFE74F66BE8BEF6ED4EB7690,2.2097134590148926,2.0
A1119BD1320B45F59179DEA87F5E7772,1.9733035564422607,2.0
E207BA0F1C24457C85220929218A271B,3.1938796043396,3.0
732DA4FE7BC640B19351B870E73F6C5C,3.0424797534942627,3.0
EDC9799E567D4FC28952B9B6A8258409,3.93921422958374,4.0
9EFEB9D613A14CADBE12FE3254EB7E7F,2.72616982460022,3.0
A055219D52444F70ACDE2167B824AA8C,1.928317666053772,2.0
2ADCE53376854AEFB3B3565B01B647CC,1.2893288135528564,1.0
4C22917B4D5D4F3F85429CD8905C90FE,2.7039153575897217,3.0
12814A4E7A304162B18513952018A58B,3.183598518371582,3.0
D51263F8FA8A43CAB7C6D1B067298936,2.06246280670166,2.0
1B1C10182A384B7681EBA6678F94BF22,3.6093108654022217,4.0
89C2E23455064455A6E568BB7338F0C2,1.367203950881958,1.0
FEF674A74B7C405E8F8802B7294D6566,2.140207052230835,2.0
5C533D9DF36844478DCFDC802EA665AE,1.6942107677459717,1.0
EE2910D3F6A4400382C7A11C4C7F8812,3.084660768508911,3.0
23A0AA31DA424113B118E1545F724FFC,1.289008378982544,1.0
EDB0A749CB4A4B539F292A509D144BCF,2.853193759918213,3.0
E84C32726B4C4008A459366D3F6B8701,1.934226155281067,2.0
40D35DB4215847D6B5BB462AB39A715D,3.612738847732544,4.0
9702C5138CDA4FC0AB5818B46369B1FF,2.283073902130127,2.0
4AC293FED9D04A669A1AC9CC527CBE3A,3.287623405456543,3.0
E37E668CABFF41DB90ACBAF14DB80CA9,3.795155286788941,4.0
ADBC3B0EB7F54A5AA16C6B3F55EA11D1,2.495407819747925,3.0
82025E5001EB470EB99243F3155A1344,2.786277532577514,3.0
CE17A5B8FBAF43C4B12B59CC7D4A5447,2.5342564582824707,3.0
246ECD3C2F374F34ABC19EEDD12D5453,3.57064175605774,4.0
9A0A124A72D142888B2ABE63A3BE6FC6,3.8235137462615967,4.0
